,Actual,Actual,Predicted,Predicted,Sharpe_Actual,Sharpe_Predicted
,mean,std,mean,std,,
Decile,,,,,,
0,0.33405963070758904,0.14001342898694064,0.5195779496602222,0.0732370685639276,2.385911359536431,7.094466775478458
1,0.6297685549679221,0.1759402192259628,0.7191796292064271,0.029441916839816413,3.5794462331497967,24.427065435964717
2,0.6649544933717201,0.1301270909117285,0.8106888676580521,0.01911675435608669,5.110038875938531,42.40724406232339
3,0.9089791248005309,0.3124752354745637,0.9750864898942863,0.041363134677878666,2.908963724501375,23.573805454734316
4,0.997627058264725,0.22106718132572586,1.1126690462438196,0.0543925425960855,4.51277775507888,20.45627935627881
5,1.4426049389352555,0.4371609211091694,1.3720851834332837,0.14470604570888052,3.2999402949263232,9.481878775083409
6,1.5372059664015578,0.39362052329872377,1.7416741685415984,0.11888427800960061,3.9052993312418116,14.650163988891348
7,2.070480021428272,0.2593546052585629,2.0005212669925743,0.04708645304442781,7.983201298330956,42.48613216002931
8,2.324319698705646,0.3887179917047206,2.1601301417997023,0.07944474880952261,5.979449750993914,27.19034516653641
9,2.8855275498347517,0.3544892771014846,2.610846038842387,0.22281483160082743,8.139957217968744,11.717559464442274
