,Actual,Actual,Predicted,Predicted,Sharpe_Actual,Sharpe_Predicted
,mean,std,mean,std,,
Decile,,,,,,
0,-0.435002481097133,0.6039944363175157,-1.1528711422132898,0.1842057911471836,-0.7202094174067114,-6.258604222123103
1,-0.30231023586668815,0.5777531027577693,-0.7175230298497256,0.11907205096696984,-0.5232516007680114,-6.02595675494633
2,0.3732315884093064,1.0708530707498491,-0.3745431181547752,0.08079048675530727,0.34853669341206306,-4.635980462516161
3,0.15868926625603294,0.5921764057231897,-0.22861773939458366,0.041747943481909335,0.26797634070245535,-5.476143740916262
4,-0.09641653291873219,0.677697824208346,-0.09952859610189248,0.036323229484116155,-0.1422706838868213,-2.740081141337267
5,-0.22128505030826598,0.6993366015924174,9.77039295241715e-05,0.05156122315404745,-0.3164213767796381,0.001894911011561252
6,0.20848968183225375,0.3766148358512217,0.1711135019717364,0.04400801906297545,0.5535886056135497,3.888234590311213
7,-0.05396907195152599,0.7280801273443614,0.29107889164255774,0.03614496094839879,-0.07412518200211793,8.05309741676322
8,0.3711081883473279,0.7419589253012283,0.3974516471690448,0.035899460991942245,0.5001734943705428,11.071242748136362
9,0.9451841986465948,0.7997874589632962,0.7886076902682649,0.19735781927317772,1.1817942230199074,3.995826935930489
